profile_id,resource_id,relevance
P010,R0560,1
P010,R0561,0
P010,R0562,2
P010,R0563,0
P010,R0564,2
P010,R0565,0
P010,R0566,1
P010,R0567,1
P010,R0568,2
P010,R0569,1
P010,R0570,1
P010,R0571,1
P010,R0572,1
P010,R0573,0
P010,R0574,2
P010,R0575,0
P010,R0576,1
P010,R0577,1
P010,R0578,0
P010,R0579,2
P010,R0580,2
P010,R0581,0
P010,R0582,1
P010,R0583,2
P010,R0584,0
P010,R0585,2
P010,R0586,2
P010,R0587,1
P010,R0588,1
P010,R0589,2
P010,R0590,2
P010,R0591,0
P010,R0592,0
P010,R0593,1
P010,R0594,0
P010,R0595,0
P010,R0596,1
P010,R0597,1
P010,R0598,2
P010,R0599,1
P010,R0600,1
P011,R0001,2
P011,R0002,1
P011,R0003,2
P011,R0004,1
P011,R0005,1
P011,R0006,1
P011,R0007,1
P011,R0008,1
P011,R0009,1
P011,R0010,2
P011,R0011,2
P011,R0012,2
P011,R0013,1
P011,R0014,1
P011,R0015,2
P011,R0016,2
P011,R0017,2
P011,R0018,2
P011,R0019,2
P011,R0020,2
P011,R0021,1
P011,R0022,2
P011,R0023,1
P011,R0024,1
P011,R0025,2
P011,R0026,1
P011,R0027,2
P011,R0028,1
P011,R0029,1
P011,R0030,2
P011,R0031,1
P011,R0032,1
P011,R0033,2
P011,R0034,1
P011,R0035,1
P011,R0036,1
P011,R0037,1
P011,R0038,1
P011,R0039,1
P011,R0040,1
P011,R0041,1
P011,R0042,1
P011,R0043,2
P011,R0044,1
P011,R0045,1
P011,R0046,2
P011,R0047,2
P011,R0048,2
P011,R0049,1
P011,R0050,2
P011,R0051,1
P011,R0052,1
P011,R0053,1
P011,R0054,1
P011,R0055,2
P011,R0056,1
P011,R0057,2
P011,R0058,1
P011,R0059,1
P011,R0060,1
P011,R0061,2
P011,R0062,1
P011,R0063,1
P011,R0064,1
P011,R0065,1
P011,R0066,1
P011,R0067,1
P011,R0068,1
P011,R0069,2
P011,R0070,1
P011,R0071,2
P011,R0072,1
P011,R0073,1
P011,R0074,1
P011,R0075,1
P011,R0076,2
P011,R0077,1
P011,R0078,2
P011,R0079,1
P011,R0080,2
P011,R0081,1
P011,R0082,2
P011,R0083,1
P011,R0084,1
P011,R0085,1
P011,R0086,2
P011,R0087,1
P011,R0088,1
P011,R0089,1
P011,R0090,1
P011,R0091,1
P011,R0092,2
P011,R0093,2
P011,R0094,1
P011,R0095,1
P011,R0096,2
P011,R0097,1
P011,R0098,1
P011,R0099,1
P011,R0100,1
P011,R0101,1
P011,R0102,1
P011,R0103,1
P011,R0104,1
P011,R0105,1
P011,R0106,1
P011,R0107,1
P011,R0108,2
P011,R0109,1
P011,R0110,2
P011,R0111,1
P011,R0112,1
P011,R0113,1
P011,R0114,1
P011,R0115,1
P011,R0116,1
P011,R0117,2
P011,R0118,1
P011,R0119,2
P011,R0120,2
P011,R0121,1
P011,R0122,2
P011,R0123,2
P011,R0124,2
P011,R0125,1
P011,R0126,1
P011,R0127,1
P011,R0128,1
P011,R0129,1
P011,R0130,1
P011,R0131,2
P011,R0132,1
P011,R0133,1
P011,R0134,2
P011,R0135,2
P011,R0136,1
P011,R0137,1
P011,R0138,2
P011,R0139,1
P011,R0140,1
P011,R0141,1
P011,R0142,2
P011,R0143,1
P011,R0144,1
P011,R0145,1
P011,R0146,1
P011,R0147,1
P011,R0148,1
P011,R0149,1
P011,R0150,1
P011,R0151,2
P011,R0152,2
P011,R0153,1
P011,R0154,2
P011,R0155,2
P011,R0156,2
P011,R0157,2
P011,R0158,1
P011,R0159,1
P011,R0160,1
P011,R0161,2
P011,R0162,1
P011,R0163,1
P011,R0164,1
P011,R0165,1
P011,R0166,2
P011,R0167,1
P011,R0168,1
P011,R0169,2
P011,R0170,2
P011,R0171,2
P011,R0172,1
P011,R0173,1
P011,R0174,1
P011,R0175,1
P011,R0176,1
P011,R0177,2
P011,R0178,1
P011,R0179,1
P011,R0180,1
P011,R0181,1
P011,R0182,1
P011,R0183,2
P011,R0184,2
P011,R0185,2
P011,R0186,1
P011,R0187,1
P011,R0188,2
P011,R0189,1
P011,R0190,2
P011,R0191,2
P011,R0192,2
P011,R0193,1
P011,R0194,1
P011,R0195,1
P011,R0196,1
P011,R0197,1
P011,R0198,1
P011,R0199,2
P011,R0200,2
P011,R0201,1
P011,R0202,2
P011,R0203,1
P011,R0204,1
P011,R0205,2
P011,R0206,1
P011,R0207,2
P011,R0208,1
P011,R0209,1
P011,R0210,1
P011,R0211,2
P011,R0212,2
P011,R0213,1
P011,R0214,1
P011,R0215,2
P011,R0216,2
P011,R0217,1
P011,R0218,1
P011,R0219,1
P011,R0220,2
P011,R0221,1
P011,R0222,2
P011,R0223,2
P011,R0224,1
P011,R0225,2
P011,R0226,1
P011,R0227,2
P011,R0228,1
P011,R0229,2
P011,R0230,2
P011,R0231,1
P011,R0232,1
P011,R0233,1
P011,R0234,1
P011,R0235,2
P011,R0236,1
P011,R0237,1
P011,R0238,1
P011,R0239,1
P011,R0240,1
P011,R0241,1
P011,R0242,2
P011,R0243,1
P011,R0244,1
P011,R0245,2
P011,R0246,1
P011,R0247,1
P011,R0248,1
P011,R0249,2
P011,R0250,2
P011,R0251,1
P011,R0252,2
P011,R0253,1
P011,R0254,1
P011,R0255,1
P011,R0256,2
P011,R0257,2
P011,R0258,1
P011,R0259,1
P011,R0260,2
P011,R0261,1
P011,R0262,1
P011,R0263,2
P011,R0264,1
P011,R0265,1
P011,R0266,1
P011,R0267,1
P011,R0268,2
P011,R0269,1
P011,R0270,2
P011,R0271,2
P011,R0272,2
P011,R0273,1
P011,R0274,2
P011,R0275,1
P011,R0276,2
P011,R0277,1
P011,R0278,2
P011,R0279,1
P011,R0280,2
P011,R0281,2
P011,R0282,2
P011,R0283,2
P011,R0284,1
P011,R0285,1
P011,R0286,1
P011,R0287,1
P011,R0288,1
P011,R0289,1
P011,R0290,1
P011,R0291,1
P011,R0292,1
P011,R0293,1
P011,R0294,2
P011,R0295,2
P011,R0296,1
P011,R0297,2
P011,R0298,2
P011,R0299,1
P011,R0300,1
P011,R0301,1
P011,R0302,1
P011,R0303,1
P011,R0304,1
P011,R0305,1
P011,R0306,2
P011,R0307,1
P011,R0308,1
P011,R0309,2
P011,R0310,2
P011,R0311,1
P011,R0312,2
P011,R0313,2
P011,R0314,1
P011,R0315,1
P011,R0316,1
P011,R0317,1
P011,R0318,1
P011,R0319,1
P011,R0320,1
P011,R0321,1
P011,R0322,1
P011,R0323,2
P011,R0324,2
P011,R0325,1
P011,R0326,1
P011,R0327,1
P011,R0328,2
P011,R0329,1
P011,R0330,1
P011,R0331,1
P011,R0332,2
P011,R0333,1
P011,R0334,1
P011,R0335,1
P011,R0336,2
P011,R0337,2
P011,R0338,1
P011,R0339,2
P011,R0340,1
P011,R0341,1
P011,R0342,1
P011,R0343,2
P011,R0344,1
P011,R0345,1
P011,R0346,1
P011,R0347,1
P011,R0348,2
P011,R0349,1
P011,R0350,1
P011,R0351,1
P011,R0352,1
P011,R0353,1
P011,R0354,1
P011,R0355,1
P011,R0356,1
P011,R0357,2
P011,R0358,2
P011,R0359,1
P011,R0360,1
P011,R0361,2
P011,R0362,1
P011,R0363,2
P011,R0364,1
P011,R0365,1
P011,R0366,2
P011,R0367,2
P011,R0368,2
P011,R0369,2
P011,R0370,1
P011,R0371,2
P011,R0372,2
P011,R0373,1
P011,R0374,1
P011,R0375,1
P011,R0376,1
P011,R0377,1
P011,R0378,2
P011,R0379,1
P011,R0380,1
P011,R0381,1
P011,R0382,2
P011,R0383,1
P011,R0384,1
P011,R0385,2
P011,R0386,1
P011,R0387,2
P011,R0388,1
P011,R0389,1
P011,R0390,2
P011,R0391,1
P011,R0392,1
P011,R0393,1
P011,R0394,1
P011,R0395,2
P011,R0396,2
P011,R0397,1
P011,R0398,1
P011,R0399,2
P011,R0400,2
P011,R0401,1
P011,R0402,1
P011,R0403,1
P011,R0404,2
P011,R0405,1
P011,R0406,1
P011,R0407,1
P011,R0408,1
P011,R0409,1
P011,R0410,1
P011,R0411,2
P011,R0412,2
P011,R0413,1
P011,R0414,1
P011,R0415,2
P011,R0416,2
P011,R0417,2
P011,R0418,1
P011,R0419,2
P011,R0420,1
P011,R0421,1
P011,R0422,1
P011,R0423,1
P011,R0424,1
P011,R0425,1
P011,R0426,1
P011,R0427,1
P011,R0428,1
P011,R0429,1
P011,R0430,1
P011,R0431,2
P011,R0432,2
P011,R0433,2
P011,R0434,1
P011,R0435,1
P011,R0436,1
P011,R0437,1
P011,R0438,2
P011,R0439,1
P011,R0440,2
P011,R0441,1
P011,R0442,2
P011,R0443,1
P011,R0444,1
P011,R0445,1
P011,R0446,2
P011,R0447,1
P011,R0448,1
P011,R0449,1
P011,R0450,2
P011,R0451,2
P011,R0452,1
P011,R0453,1
P011,R0454,1
P011,R0455,2
P011,R0456,2
P011,R0457,1
P011,R0458,1
P011,R0459,2
P011,R0460,2
P011,R0461,2
P011,R0462,1
P011,R0463,1
P011,R0464,1
P011,R0465,2
P011,R0466,2
P011,R0467,1
P011,R0468,1
P011,R0469,2
P011,R0470,1
P011,R0471,1
P011,R0472,1
P011,R0473,2
P011,R0474,1
P011,R0475,2
P011,R0476,1
P011,R0477,2
P011,R0478,1
P011,R0479,1
P011,R0480,2
P011,R0481,1
P011,R0482,1
P011,R0483,2
P011,R0484,1
P011,R0485,2
P011,R0486,1
P011,R0487,2
P011,R0488,2
P011,R0489,1
P011,R0490,1
P011,R0491,2
P011,R0492,2
P011,R0493,2
P011,R0494,2
P011,R0495,1
P011,R0496,2
P011,R0497,2
P011,R0498,1
P011,R0499,2
P011,R0500,2
P011,R0501,1
P011,R0502,2
P011,R0503,2
P011,R0504,2
P011,R0505,1
P011,R0506,1
P011,R0507,1
P011,R0508,1
P011,R0509,2
P011,R0510,1
P011,R0511,2
P011,R0512,1
P011,R0513,1
P011,R0514,1
P011,R0515,1
P011,R0516,1
P011,R0517,1
P011,R0518,1
P011,R0519,2
P011,R0520,1
P011,R0521,1
P011,R0522,1
P011,R0523,2
P011,R0524,2
P011,R0525,1
P011,R0526,1
P011,R0527,2
P011,R0528,1
P011,R0529,1
P011,R0530,1
P011,R0531,2
P011,R0532,2
P011,R0533,2
P011,R0534,2
P011,R0535,1
P011,R0536,1
P011,R0537,1
P011,R0538,1
P011,R0539,1
P011,R0540,1
P011,R0541,1
P011,R0542,2
P011,R0543,2
P011,R0544,2
P011,R0545,1
P011,R0546,1
P011,R0547,1
P011,R0548,1
P011,R0549,1
P011,R0550,1
P011,R0551,2
P011,R0552,1
P011,R0553,2
P011,R0554,1
P011,R0555,2
P011,R0556,1
P011,R0557,1
P011,R0558,1
P011,R0559,1
P011,R0560,1
P011,R0561,1
P011,R0562,1
P011,R0563,1
P011,R0564,1
P011,R0565,2
P011,R0566,1
P011,R0567,2
P011,R0568,1
P011,R0569,1
P011,R0570,1
P011,R0571,1
P011,R0572,2
P011,R0573,2
P011,R0574,1
P011,R0575,1
P011,R0576,1
P011,R0577,2
P011,R0578,2
P011,R0579,1
P011,R0580,1
P011,R0581,2
P011,R0582,2
P011,R0583,1
P011,R0584,2
P011,R0585,1
P011,R0586,1
P011,R0587,1
P011,R0588,1
P011,R0589,1
P011,R0590,2
P011,R0591,2
P011,R0592,1
P011,R0593,1
P011,R0594,2
P011,R0595,1
P011,R0596,1
P011,R0597,1
P011,R0598,2
P011,R0599,1
P011,R0600,1
P012,R0001,2
P012,R0002,0
P012,R0003,2
P012,R0004,2
P012,R0005,1
P012,R0006,1
P012,R0007,1
P012,R0008,1
P012,R0009,0
P012,R0010,2
P012,R0011,0
P012,R0012,1
P012,R0013,2
P012,R0014,0
P012,R0015,0
P012,R0016,1
P012,R0017,1
P012,R0018,1
P012,R0019,2
P012,R0020,1
P012,R0021,0
P012,R0022,0
P012,R0023,2
P012,R0024,0
P012,R0025,0
P012,R0026,1
P012,R0027,2
P012,R0028,0
P012,R0029,2
P012,R0030,1
P012,R0031,2
P012,R0032,0
P012,R0033,1
P012,R0034,1
P012,R0035,1
P012,R0036,1
P012,R0037,0
P012,R0038,0
P012,R0039,2
P012,R0040,0
P012,R0041,0
P012,R0042,1
P012,R0043,1
P012,R0044,0
P012,R0045,1
P012,R0046,1
P012,R0047,0
P012,R0048,2
P012,R0049,2
P012,R0050,2
P012,R0051,0
P012,R0052,0
P012,R0053,1
P012,R0054,1
P012,R0055,2
P012,R0056,1
P012,R0057,0
P012,R0058,2
P012,R0059,1
P012,R0060,0
P012,R0061,2
P012,R0062,0
P012,R0063,2
P012,R0064,0
P012,R0065,0
P012,R0066,2
P012,R0067,1
P012,R0068,1
P012,R0069,0
P012,R0070,1
P012,R0071,2
P012,R0072,1
P012,R0073,1
P012,R0074,2
P012,R0075,2
P012,R0076,2
P012,R0077,0
P012,R0078,1
P012,R0079,1
P012,R0080,1
P012,R0081,1
P012,R0082,0
P012,R0083,0
P012,R0084,2
P012,R0085,1
P012,R0086,2
P012,R0087,1
P012,R0088,2
P012,R0089,1
P012,R0090,2
P012,R0091,2
P012,R0092,2
P012,R0093,2
P012,R0094,0
P012,R0095,1
P012,R0096,0
P012,R0097,2
P012,R0098,0
P012,R0099,0
P012,R0100,1
P012,R0101,2
P012,R0102,2
P012,R0103,2
P012,R0104,0
P012,R0105,1
P012,R0106,0
P012,R0107,0
P012,R0108,2
P012,R0109,0
P012,R0110,1
P012,R0111,2
P012,R0112,1
P012,R0113,2
P012,R0114,1
P012,R0115,0
P012,R0116,0
P012,R0117,1
P012,R0118,1
P012,R0119,0
P012,R0120,1
P012,R0121,1
P012,R0122,0
P012,R0123,2
P012,R0124,1
P012,R0125,0
P012,R0126,2
P012,R0127,2
P012,R0128,1
P012,R0129,1
P012,R0130,1
P012,R0131,2
P012,R0132,0
P012,R0133,0
P012,R0134,2
P012,R0135,0
P012,R0136,2
P012,R0137,0
P012,R0138,0
P012,R0139,2
P012,R0140,2
P012,R0141,0
P012,R0142,1
P012,R0143,2
P012,R0144,2
P012,R0145,1
P012,R0146,0
P012,R0147,0
P012,R0148,1
P012,R0149,2
P012,R0150,2
P012,R0151,1
P012,R0152,1
P012,R0153,1
P012,R0154,2
P012,R0155,0
P012,R0156,1
P012,R0157,2
P012,R0158,1
P012,R0159,2
P012,R0160,0
P012,R0161,2
P012,R0162,1
P012,R0163,1
P012,R0164,1
P012,R0165,0
P012,R0166,0
P012,R0167,1
P012,R0168,2
P012,R0169,2
P012,R0170,2
P012,R0171,1
P012,R0172,0
P012,R0173,1
P012,R0174,1
P012,R0175,1
P012,R0176,1
P012,R0177,1
P012,R0178,1
P012,R0179,1
P012,R0180,0
P012,R0181,2
P012,R0182,1
P012,R0183,0
P012,R0184,0
P012,R0185,2
P012,R0186,1
P012,R0187,1
P012,R0188,0
P012,R0189,0
P012,R0190,2
P012,R0191,1
P012,R0192,1
P012,R0193,1
P012,R0194,0
P012,R0195,0
P012,R0196,1
P012,R0197,1
P012,R0198,2
P012,R0199,2
P012,R0200,1
P012,R0201,1
P012,R0202,0
P012,R0203,1
P012,R0204,1
P012,R0205,2
P012,R0206,1
P012,R0207,1
P012,R0208,1
P012,R0209,0
P012,R0210,0
P012,R0211,1
P012,R0212,0
P012,R0213,0
P012,R0214,0
P012,R0215,1
P012,R0216,1
P012,R0217,0
P012,R0218,0
P012,R0219,2
P012,R0220,1
P012,R0221,2
P012,R0222,0
P012,R0223,1
P012,R0224,1
P012,R0225,0
P012,R0226,0
P012,R0227,2
P012,R0228,2
P012,R0229,0
P012,R0230,2
P012,R0231,2
P012,R0232,1
P012,R0233,1
P012,R0234,1
P012,R0235,0
P012,R0236,1
P012,R0237,1
P012,R0238,2
P012,R0239,1
P012,R0240,1
P012,R0241,1
P012,R0242,2
P012,R0243,1
P012,R0244,1
P012,R0245,2
P012,R0246,1
P012,R0247,1
P012,R0248,2
P012,R0249,0
P012,R0250,2
P012,R0251,2
P012,R0252,0
P012,R0253,1
P012,R0254,0
P012,R0255,1
P012,R0256,0
P012,R0257,1
P012,R0258,1
P012,R0259,2
P012,R0260,1
P012,R0261,0
P012,R0262,1
P012,R0263,2
P012,R0264,2
P012,R0265,1
P012,R0266,2
P012,R0267,0
P012,R0268,0
P012,R0269,1
P012,R0270,1
P012,R0271,1
P012,R0272,0
P012,R0273,1
P012,R0274,0
P012,R0275,2
P012,R0276,0
P012,R0277,0
P012,R0278,2
P012,R0279,2
P012,R0280,0
P012,R0281,1
P012,R0282,2
P012,R0283,1
P012,R0284,1
P012,R0285,0
P012,R0286,0
P012,R0287,1
P012,R0288,1
P012,R0289,2
P012,R0290,1
P012,R0291,1
P012,R0292,2
P012,R0293,0
P012,R0294,1
P012,R0295,0
P012,R0296,1
P012,R0297,2
P012,R0298,2
P012,R0299,1
P012,R0300,1
P012,R0301,0
P012,R0302,2
P012,R0303,1
P012,R0304,1
P012,R0305,1
P012,R0306,1
P012,R0307,1
P012,R0308,0
P012,R0309,2
P012,R0310,1
P012,R0311,1
P012,R0312,0
P012,R0313,1
P012,R0314,0
P012,R0315,2
P012,R0316,0
P012,R0317,0
P012,R0318,0
P012,R0319,0
P012,R0320,2
P012,R0321,1
P012,R0322,1
P012,R0323,1
P012,R0324,2
P012,R0325,1
P012,R0326,0
P012,R0327,2
P012,R0328,2
P012,R0329,1
P012,R0330,0
P012,R0331,0
P012,R0332,2
P012,R0333,1
P012,R0334,1
P012,R0335,2
P012,R0336,2
P012,R0337,2
P012,R0338,1
P012,R0339,1
P012,R0340,2
P012,R0341,1
P012,R0342,1
P012,R0343,0
P012,R0344,0
P012,R0345,0
P012,R0346,0
P012,R0347,0
P012,R0348,1
P012,R0349,0
P012,R0350,2
P012,R0351,1
P012,R0352,1
P012,R0353,1
P012,R0354,2
P012,R0355,2
P012,R0356,1
P012,R0357,2
P012,R0358,2
P012,R0359,1
P012,R0360,1
P012,R0361,0
P012,R0362,1
P012,R0363,0
P012,R0364,0
P012,R0365,1
P012,R0366,0
P012,R0367,1
P012,R0368,2
P012,R0369,2
P012,R0370,1
P012,R0371,0
P012,R0372,1
P012,R0373,1
P012,R0374,0
P012,R0375,0
P012,R0376,1
P012,R0377,0
P012,R0378,1
P012,R0379,0
P012,R0380,2
P012,R0381,0
P012,R0382,0
P012,R0383,2
P012,R0384,2
P012,R0385,0
P012,R0386,2
P012,R0387,1
P012,R0388,0
P012,R0389,1
P012,R0390,2
P012,R0391,0
P012,R0392,1
P012,R0393,1
P012,R0394,0
P012,R0395,0
P012,R0396,2
P012,R0397,1
P012,R0398,2
P012,R0399,2
P012,R0400,0
P012,R0401,2
P012,R0402,1
P012,R0403,1
P012,R0404,1
P012,R0405,2
P012,R0406,0
P012,R0407,1
P012,R0408,0
P012,R0409,0
P012,R0410,0
P012,R0411,2
P012,R0412,1
P012,R0413,1
P012,R0414,2
P012,R0415,0
P012,R0416,0
P012,R0417,2
P012,R0418,0
P012,R0419,1
P012,R0420,1
P012,R0421,1
P012,R0422,1
P012,R0423,2
P012,R0424,0
P012,R0425,1
P012,R0426,1
P012,R0427,1
P012,R0428,0
P012,R0429,1
P012,R0430,1
P012,R0431,2
P012,R0432,1
P012,R0433,2
P012,R0434,0
P012,R0435,2
P012,R0436,1
P012,R0437,1
P012,R0438,2
P012,R0439,1
P012,R0440,2
P012,R0441,0
P012,R0442,2
P012,R0443,1
P012,R0444,1
P012,R0445,1
P012,R0446,2
P012,R0447,2
P012,R0448,1
P012,R0449,1
P012,R0450,2
P012,R0451,1
P012,R0452,0
P012,R0453,0
P012,R0454,0
P012,R0455,0
P012,R0456,2
P012,R0457,1
P012,R0458,1
P012,R0459,1
P012,R0460,0
P012,R0461,2
P012,R0462,2
P012,R0463,0
P012,R0464,0
P012,R0465,2
P012,R0466,0
P012,R0467,1
P012,R0468,1
P012,R0469,2
P012,R0470,1
P012,R0471,1
P012,R0472,1
P012,R0473,0
P012,R0474,1
P012,R0475,2
P012,R0476,1
P012,R0477,2
P012,R0478,1
P012,R0479,1
P012,R0480,0
P012,R0481,1
P012,R0482,0
P012,R0483,2
P012,R0484,1
P012,R0485,2
P012,R0486,1
P012,R0487,1
P012,R0488,0
P012,R0489,0
P012,R0490,0
P012,R0491,2
P012,R0492,0
P012,R0493,0
P012,R0494,0
P012,R0495,2
P012,R0496,1
P012,R0497,0
P012,R0498,1
P012,R0499,0
P012,R0500,0
P012,R0501,1
P012,R0502,1
P012,R0503,0
P012,R0504,0
P012,R0505,1
P012,R0506,2
P012,R0507,1
P012,R0508,0
P012,R0509,2
P012,R0510,0
P012,R0511,1
P012,R0512,0
P012,R0513,1
P012,R0514,1
P012,R0515,0
P012,R0516,1
P012,R0517,0
P012,R0518,1
P012,R0519,0
P012,R0520,2
P012,R0521,0
P012,R0522,0
P012,R0523,1
P012,R0524,0
P012,R0525,0
P012,R0526,0
P012,R0527,1
P012,R0528,1
P012,R0529,2
P012,R0530,0
P012,R0531,1
P012,R0532,2
P012,R0533,2
P012,R0534,2
P012,R0535,1
P012,R0536,0
P012,R0537,1
P012,R0538,0
P012,R0539,1
P012,R0540,1
P012,R0541,1
P012,R0542,2
P012,R0543,1
P012,R0544,0
P012,R0545,1
P012,R0546,1
P012,R0547,1
P012,R0548,0
P012,R0549,1
P012,R0550,2
P012,R0551,0
P012,R0552,1
P012,R0553,0
P012,R0554,1
P012,R0555,2
P012,R0556,2
P012,R0557,0
P012,R0558,1
P012,R0559,2
P012,R0560,1
P012,R0561,0
P012,R0562,2
P012,R0563,1
P012,R0564,2
P012,R0565,1
P012,R0566,1
P012,R0567,1
P012,R0568,1
P012,R0569,1
P012,R0570,1
P012,R0571,1
P012,R0572,1
P012,R0573,0
P012,R0574,1
P012,R0575,0
P012,R0576,2
P012,R0577,1
P012,R0578,0
P012,R0579,1
P012,R0580,1
P012,R0581,0
P012,R0582,2
P012,R0583,1
P012,R0584,0
P012,R0585,1
P012,R0586,2
P012,R0587,2
P012,R0588,1
P012,R0589,1
P012,R0590,1
P012,R0591,0
P012,R0592,0
P012,R0593,2
P012,R0594,0
P012,R0595,0
P012,R0596,1
P012,R0597,1
P012,R0598,1
P012,R0599,1
P012,R0600,1
P013,R0001,1
P013,R0002,1
P013,R0003,2
P013,R0004,1
P013,R0005,1
P013,R0006,1
P013,R0007,1
P013,R0008,2
P013,R0009,2
P013,R0010,1
P013,R0011,1
P013,R0012,1
P013,R0013,2
P013,R0014,2
P013,R0015,1
P013,R0016,1
P013,R0017,1
P013,R0018,1
P013,R0019,1
P013,R0020,1
P013,R0021,2
P013,R0022,1
P013,R0023,2
P013,R0024,1
P013,R0025,1
P013,R0026,1
P013,R0027,1
P013,R0028,2
P013,R0029,1
P013,R0030,2
P013,R0031,1
P013,R0032,1
P013,R0033,1
P013,R0034,1
P013,R0035,2
P013,R0036,2
P013,R0037,1
P013,R0038,2
P013,R0039,1
P013,R0040,1
P013,R0041,1
P013,R0042,1
P013,R0043,1
P013,R0044,1
P013,R0045,1
P013,R0046,1
P013,R0047,1
P013,R0048,1
P013,R0049,1
P013,R0050,1
P013,R0051,1
P013,R0052,1
P013,R0053,2
P013,R0054,1
P013,R0055,1
P013,R0056,1
P013,R0057,2
P013,R0058,1
P013,R0059,1
P013,R0060,2
P013,R0061,1
P013,R0062,1
P013,R0063,1
P013,R0064,2
P013,R0065,2
P013,R0066,1
P013,R0067,1
P013,R0068,1
P013,R0069,1
P013,R0070,1
P013,R0071,1
P013,R0072,1
P013,R0073,1
P013,R0074,1
P013,R0075,1
P013,R0076,1
P013,R0077,2
P013,R0078,1
P013,R0079,2
P013,R0080,1
P013,R0081,1
P013,R0082,1
P013,R0083,1
P013,R0084,1
P013,R0085,1
P013,R0086,1
P013,R0087,1
P013,R0088,2
P013,R0089,1
P013,R0090,1
P013,R0091,1
P013,R0092,1
P013,R0093,2
P013,R0094,1
P013,R0095,1
P013,R0096,1
P013,R0097,1
P013,R0098,2
P013,R0099,1
P013,R0100,1
P013,R0101,1
P013,R0102,2
P013,R0103,2
P013,R0104,1
P013,R0105,1
P013,R0106,2
P013,R0107,1
P013,R0108,2
P013,R0109,1
P013,R0110,2
P013,R0111,1
P013,R0112,2
P013,R0113,1
P013,R0114,1
P013,R0115,2
P013,R0116,1
P013,R0117,1
P013,R0118,1
P013,R0119,1
P013,R0120,1
P013,R0121,1
P013,R0122,1
P013,R0123,1
P013,R0124,1
P013,R0125,1
P013,R0126,1
P013,R0127,1
P013,R0128,1
P013,R0129,1
P013,R0130,1
P013,R0131,1
P013,R0132,2
P013,R0133,1
P013,R0134,2
P013,R0135,1
P013,R0136,2
P013,R0137,2
P013,R0138,1
P013,R0139,1
P013,R0140,1
P013,R0141,1
P013,R0142,1
P013,R0143,1
P013,R0144,1
P013,R0145,1
P013,R0146,1
P013,R0147,2
P013,R0148,1
P013,R0149,2
P013,R0150,2
P013,R0151,1
P013,R0152,1
P013,R0153,1
P013,R0154,1
P013,R0155,1
P013,R0156,1
P013,R0157,2
P013,R0158,2
P013,R0159,2
P013,R0160,2
P013,R0161,1
P013,R0162,2
P013,R0163,1
P013,R0164,1
P013,R0165,2
P013,R0166,1
P013,R0167,2
P013,R0168,1
P013,R0169,2
P013,R0170,2
P013,R0171,2
P013,R0172,1
P013,R0173,2
P013,R0174,2
P013,R0175,1
P013,R0176,2
P013,R0177,1
P013,R0178,1
P013,R0179,1
P013,R0180,1
P013,R0181,1
P013,R0182,1
P013,R0183,2
P013,R0184,1
P013,R0185,2
P013,R0186,1
P013,R0187,2
P013,R0188,1
P013,R0189,1
P013,R0190,1
P013,R0191,1
P013,R0192,1
P013,R0193,1
P013,R0194,2
P013,R0195,1
P013,R0196,1
P013,R0197,2
P013,R0198,1
P013,R0199,1
P013,R0200,1
P013,R0201,2
P013,R0202,1
P013,R0203,1
P013,R0204,2
P013,R0205,2
P013,R0206,2
P013,R0207,1
P013,R0208,1
P013,R0209,2
P013,R0210,1
P013,R0211,1
P013,R0212,1
P013,R0213,2
P013,R0214,1
P013,R0215,2
P013,R0216,1
P013,R0217,2
P013,R0218,1
P013,R0219,1
P013,R0220,2
P013,R0221,1
P013,R0222,1
P013,R0223,1
P013,R0224,2
P013,R0225,1
P013,R0226,1
P013,R0227,1
P013,R0228,2
P013,R0229,2
P013,R0230,1
P013,R0231,1
P013,R0232,1
P013,R0233,1
P013,R0234,2
P013,R0235,1
P013,R0236,1
P013,R0237,1
P013,R0238,1
P013,R0239,2
P013,R0240,2
P013,R0241,1
P013,R0242,1
P013,R0243,1
P013,R0244,2
P013,R0245,1
P013,R0246,2
P013,R0247,2
P013,R0248,1
P013,R0249,1
P013,R0250,1
P013,R0251,2
P013,R0252,1
P013,R0253,1
P013,R0254,1
P013,R0255,1
P013,R0256,1
P013,R0257,1
P013,R0258,1
P013,R0259,2
P013,R0260,2
P013,R0261,1
P013,R0262,1
P013,R0263,1
P013,R0264,1
P013,R0265,2
P013,R0266,1
P013,R0267,1
P013,R0268,2
P013,R0269,2
P013,R0270,1
P013,R0271,1
P013,R0272,2
P013,R0273,1
P013,R0274,1
P013,R0275,1
P013,R0276,1
P013,R0277,1
P013,R0278,1
P013,R0279,1
P013,R0280,1
P013,R0281,2
P013,R0282,1
P013,R0283,1
P013,R0284,1
P013,R0285,1
P013,R0286,1
P013,R0287,1
P013,R0288,1
P013,R0289,1
P013,R0290,2
P013,R0291,1
P013,R0292,1
P013,R0293,2
P013,R0294,1
P013,R0295,1
P013,R0296,2
P013,R0297,1
P013,R0298,2
P013,R0299,2
P013,R0300,1
P013,R0301,2
P013,R0302,2
P013,R0303,1
P013,R0304,1
P013,R0305,2
P013,R0306,1
P013,R0307,2
P013,R0308,2
P013,R0309,1
P013,R0310,1
P013,R0311,1
P013,R0312,1
P013,R0313,2
